Date,Open,High,Low,Close,Volume
2017-01-20T00:00:00.000000Z,1.33172,1.33878,1.32842,1.33218,1000000
2017-01-23T00:00:00.000000Z,1.33208,1.33348,1.32212,1.32377,1000000
2017-01-24T00:00:00.000000Z,1.32374,1.32991,1.31064,1.31571,1000000
2017-01-25T00:00:00.000000Z,1.31605,1.31654,1.30614,1.30694,1000000
2017-01-26T00:00:00.000000Z,1.30735,1.31308,1.30535,1.30958,1000000
2017-01-27T00:00:00.000000Z,1.30932,1.31552,1.30847,1.31515,1000000
2017-01-30T00:00:00.000000Z,1.31370,1.31690,1.30766,1.31184,1000000
2017-01-31T00:00:00.000000Z,1.31194,1.31234,1.29689,1.30316,1000000
2017-02-01T00:00:00.000000Z,1.30304,1.31026,1.30294,1.30489,1000000
2017-02-02T00:00:00.000000Z,1.30476,1.30522,1.29803,1.30270,1000000
2017-02-03T00:00:00.000000Z,1.30284,1.30774,1.29924,1.30262,1000000
2017-02-06T00:00:00.000000Z,1.30284,1.31360,1.30074,1.30838,1000000
2017-02-07T00:00:00.000000Z,1.30814,1.32124,1.30738,1.31871,1000000
2017-02-08T00:00:00.000000Z,1.31844,1.32005,1.31348,1.31447,1000000
2017-02-09T00:00:00.000000Z,1.31432,1.31682,1.30947,1.31465,1000000
2017-02-10T00:00:00.000000Z,1.31453,1.31586,1.30628,1.30845,1000000
2017-02-13T00:00:00.000000Z,1.30896,1.31212,1.30542,1.30718,1000000
2017-02-14T00:00:00.000000Z,1.30706,1.31070,1.30250,1.30716,1000000
2017-02-15T00:00:00.000000Z,1.30765,1.31203,1.30644,1.30829,1000000
2017-02-16T00:00:00.000000Z,1.30792,1.30820,1.30092,1.30708,1000000
2017-02-17T00:00:00.000000Z,1.30687,1.31267,1.30602,1.30949,1000000
2017-02-20T00:00:00.000000Z,1.30996,1.31194,1.30742,1.31068,1000000
2017-02-21T00:00:00.000000Z,1.31045,1.31650,1.31003,1.31426,1000000
2017-02-22T00:00:00.000000Z,1.31411,1.32100,1.31098,1.31642,1000000
2017-02-23T00:00:00.000000Z,1.31650,1.31706,1.30826,1.31050,1000000
2017-02-24T00:00:00.000000Z,1.31060,1.31194,1.30513,1.30946,1000000
2017-02-27T00:00:00.000000Z,1.30986,1.31812,1.30834,1.31794,1000000
2017-02-28T00:00:00.000000Z,1.31776,1.33148,1.31644,1.32998,1000000
2017-03-01T00:00:00.000000Z,1.32977,1.33576,1.32840,1.33258,1000000
2017-03-02T00:00:00.000000Z,1.33338,1.34025,1.33234,1.33910,1000000
2017-03-03T00:00:00.000000Z,1.33924,1.34378,1.33717,1.33784,1000000
2017-03-06T00:00:00.000000Z,1.33810,1.34250,1.33728,1.34098,1000000
2017-03-07T00:00:00.000000Z,1.34076,1.34360,1.33840,1.34119,1000000
2017-03-08T00:00:00.000000Z,1.34150,1.35006,1.33980,1.34926,1000000
2017-03-09T00:00:00.000000Z,1.34934,1.35344,1.34830,1.35104,1000000
2017-03-10T00:00:00.000000Z,1.35088,1.35148,1.34211,1.34722,1000000
2017-03-13T00:00:00.000000Z,1.34527,1.34770,1.34312,1.34456,1000000
2017-03-14T00:00:00.000000Z,1.34444,1.34956,1.34388,1.34797,1000000
2017-03-15T00:00:00.000000Z,1.34812,1.34854,1.32954,1.33047,1000000
2017-03-16T00:00:00.000000Z,1.33072,1.33530,1.32768,1.33182,1000000
2017-03-17T00:00:00.000000Z,1.33208,1.33778,1.33040,1.33487,1000000
2017-03-20T00:00:00.000000Z,1.33480,1.33732,1.33036,1.33526,1000000
2017-03-21T00:00:00.000000Z,1.33508,1.33652,1.32639,1.33514,1000000
2017-03-22T00:00:00.000000Z,1.33554,1.34100,1.33204,1.33286,1000000
2017-03-23T00:00:00.000000Z,1.33308,1.33577,1.33166,1.33522,1000000
2017-03-24T00:00:00.000000Z,1.33526,1.33863,1.33450,1.33765,1000000
2017-03-27T00:00:00.000000Z,1.33618,1.34041,1.33208,1.33763,1000000
2017-03-28T00:00:00.000000Z,1.33749,1.34148,1.33540,1.33827,1000000
2017-03-29T00:00:00.000000Z,1.33847,1.34018,1.33224,1.33275,1000000
2017-03-30T00:00:00.000000Z,1.33318,1.33522,1.32781,1.33393,1000000
2017-03-31T00:00:00.000000Z,1.33443,1.33682,1.32848,1.33170,1000000
2017-04-03T00:00:00.000000Z,1.33106,1.34002,1.32936,1.33816,1000000
2017-04-04T00:00:00.000000Z,1.33806,1.34560,1.33732,1.34017,1000000
2017-04-05T00:00:00.000000Z,1.34047,1.34400,1.33783,1.34352,1000000
2017-04-06T00:00:00.000000Z,1.34321,1.34509,1.33980,1.34128,1000000
2017-04-07T00:00:00.000000Z,1.34148,1.34311,1.33420,1.34031,1000000
2017-04-10T00:00:00.000000Z,1.34060,1.34268,1.33231,1.33258,1000000
2017-04-11T00:00:00.000000Z,1.33284,1.33576,1.33107,1.33258,1000000
2017-04-12T00:00:00.000000Z,1.33270,1.33390,1.32374,1.32506,1000000
2017-04-13T00:00:00.000000Z,1.32431,1.33387,1.32232,1.33293,1000000
2017-04-14T00:00:00.000000Z,1.33260,1.33378,1.33092,1.33272,1000000
2017-04-17T00:00:00.000000Z,1.33136,1.33239,1.32620,1.33156,1000000
2017-04-18T00:00:00.000000Z,1.33192,1.34004,1.33118,1.33808,1000000
2017-04-19T00:00:00.000000Z,1.33831,1.34904,1.33754,1.34844,1000000
2017-04-20T00:00:00.000000Z,1.34827,1.34996,1.34565,1.34708,1000000
2017-04-21T00:00:00.000000Z,1.34680,1.35257,1.34578,1.34986,1000000
2017-04-24T00:00:00.000000Z,1.34671,1.35212,1.34106,1.35015,1000000
2017-04-25T00:00:00.000000Z,1.35052,1.36264,1.34986,1.35693,1000000
2017-04-26T00:00:00.000000Z,1.35748,1.36233,1.35422,1.36224,1000000
2017-04-27T00:00:00.000000Z,1.36166,1.36711,1.35296,1.36332,1000000
2017-04-28T00:00:00.000000Z,1.36302,1.36975,1.36241,1.36500,1000000
2017-05-01T00:00:00.000000Z,1.36640,1.36876,1.36372,1.36797,1000000
2017-05-02T00:00:00.000000Z,1.36770,1.37580,1.36499,1.37082,1000000
2017-05-03T00:00:00.000000Z,1.37113,1.37408,1.36790,1.37314,1000000
2017-05-04T00:00:00.000000Z,1.37219,1.37771,1.36998,1.37515,1000000
2017-05-05T00:00:00.000000Z,1.37526,1.37930,1.36424,1.36524,1000000
2017-05-08T00:00:00.000000Z,1.36543,1.37339,1.36434,1.36919,1000000
2017-05-09T00:00:00.000000Z,1.36900,1.37536,1.36706,1.37192,1000000
2017-05-10T00:00:00.000000Z,1.37232,1.37330,1.36473,1.36544,1000000
2017-05-11T00:00:00.000000Z,1.36544,1.37704,1.36531,1.36962,1000000
2017-05-12T00:00:00.000000Z,1.36952,1.37426,1.36656,1.37143,1000000
2017-05-15T00:00:00.000000Z,1.36962,1.37222,1.36018,1.36329,1000000
2017-05-16T00:00:00.000000Z,1.36312,1.36588,1.35747,1.36070,1000000
2017-05-17T00:00:00.000000Z,1.36078,1.36422,1.35716,1.36008,1000000
2017-05-18T00:00:00.000000Z,1.36008,1.36699,1.35807,1.36044,1000000
2017-05-19T00:00:00.000000Z,1.36046,1.36108,1.35086,1.35092,1000000
2017-05-22T00:00:00.000000Z,1.35203,1.35406,1.34849,1.35010,1000000
2017-05-23T00:00:00.000000Z,1.34976,1.35256,1.34560,1.35120,1000000
2017-05-24T00:00:00.000000Z,1.35150,1.35398,1.34052,1.34076,1000000
2017-05-25T00:00:00.000000Z,1.34090,1.34940,1.33872,1.34864,1000000
2017-05-26T00:00:00.000000Z,1.34826,1.34975,1.34332,1.34493,1000000
2017-05-29T00:00:00.000000Z,1.34520,1.34694,1.34280,1.34561,1000000
2017-05-30T00:00:00.000000Z,1.34568,1.35062,1.34509,1.34588,1000000
2017-05-31T00:00:00.000000Z,1.34587,1.35232,1.34372,1.35004,1000000
2017-06-01T00:00:00.000000Z,1.34984,1.35270,1.34722,1.35150,1000000
2017-06-02T00:00:00.000000Z,1.35195,1.35470,1.34798,1.34822,1000000
2017-06-05T00:00:00.000000Z,1.34912,1.35014,1.34592,1.34738,1000000
2017-06-06T00:00:00.000000Z,1.34697,1.34870,1.34374,1.34556,1000000
2017-06-07T00:00:00.000000Z,1.34508,1.35256,1.34263,1.35080,1000000
2017-06-08T00:00:00.000000Z,1.35108,1.35215,1.34848,1.35080,1000000
2017-06-09T00:00:00.000000Z,1.35082,1.35419,1.34226,1.34693,1000000
2017-06-12T00:00:00.000000Z,1.34579,1.34707,1.33196,1.33240,1000000
2017-06-13T00:00:00.000000Z,1.33238,1.33256,1.32116,1.32413,1000000
2017-06-14T00:00:00.000000Z,1.32404,1.32719,1.31654,1.32465,1000000
2017-06-15T00:00:00.000000Z,1.32450,1.33086,1.32250,1.32682,1000000
2017-06-16T00:00:00.000000Z,1.32664,1.32732,1.32102,1.32126,1000000
2017-06-19T00:00:00.000000Z,1.32178,1.32580,1.31914,1.32198,1000000
2017-06-20T00:00:00.000000Z,1.32167,1.32850,1.32040,1.32677,1000000
2017-06-21T00:00:00.000000Z,1.32659,1.33480,1.32642,1.33343,1000000
2017-06-22T00:00:00.000000Z,1.33343,1.33384,1.32080,1.32334,1000000
2017-06-23T00:00:00.000000Z,1.32274,1.33077,1.32103,1.32702,1000000
2017-06-26T00:00:00.000000Z,1.32604,1.32721,1.32126,1.32462,1000000
2017-06-27T00:00:00.000000Z,1.32410,1.32609,1.31472,1.31990,1000000
2017-06-28T00:00:00.000000Z,1.31964,1.31987,1.30137,1.30388,1000000
2017-06-29T00:00:00.000000Z,1.30430,1.30440,1.29868,1.30038,1000000
2017-06-30T00:00:00.000000Z,1.30021,1.30142,1.29458,1.29610,1000000
2017-07-03T00:00:00.000000Z,1.29733,1.30120,1.29650,1.30067,1000000
2017-07-04T00:00:00.000000Z,1.30120,1.30158,1.29124,1.29348,1000000
2017-07-05T00:00:00.000000Z,1.29332,1.30149,1.29287,1.29562,1000000
2017-07-06T00:00:00.000000Z,1.29582,1.29836,1.29232,1.29774,1000000
2017-07-07T00:00:00.000000Z,1.29774,1.29940,1.28600,1.28786,1000000
2017-07-10T00:00:00.000000Z,1.28819,1.29325,1.28714,1.28905,1000000
2017-07-11T00:00:00.000000Z,1.28888,1.29438,1.28850,1.29156,1000000
2017-07-12T00:00:00.000000Z,1.29162,1.29400,1.26800,1.27514,1000000
2017-07-13T00:00:00.000000Z,1.27480,1.27713,1.27216,1.27216,1000000
2017-07-14T00:00:00.000000Z,1.27242,1.27472,1.26442,1.26482,1000000
2017-07-17T00:00:00.000000Z,1.26466,1.26988,1.26272,1.26982,1000000
2017-07-18T00:00:00.000000Z,1.26960,1.27018,1.25810,1.26285,1000000
2017-07-19T00:00:00.000000Z,1.26272,1.26524,1.25782,1.26045,1000000
2017-07-20T00:00:00.000000Z,1.26096,1.26404,1.25408,1.25922,1000000
2017-07-21T00:00:00.000000Z,1.25839,1.26094,1.25220,1.25417,1000000
2017-07-24T00:00:00.000000Z,1.25429,1.25520,1.24835,1.25106,1000000
2017-07-25T00:00:00.000000Z,1.25084,1.25328,1.24812,1.25090,1000000
2017-07-26T00:00:00.000000Z,1.25090,1.25440,1.24142,1.24464,1000000
2017-07-27T00:00:00.000000Z,1.24484,1.25766,1.24137,1.25553,1000000
